rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,family_role,blocking_number_str,soc_sec_id_str
rec-12496-dup-0,rec-15223-org,usa,f,32,19910212,"",ryan,fisher,tas,gorof,2540,30,macarthur avenue,"",7 06889341,NoRole,9.0,5864723.0
rec-26525-dup-1,rec-29262-org_f-2,ger,f,1,20220414,mr,albertus,meistreich,nswy,mountglorious,2566,31,sanfordplace,weeroona,0351024546,son-y-True,8.0,5739142.0
rec-41820-dup-1,rec-93835-org,unk,m,23,19991229,ms,natassia,strainij,"",greensborough,4670,38,piddingtom atreet,willaroo,07 95217547,NoRole,5.0,2161042.0
rec-82044-dup-0,rec-22586-org,dan,f,26,19970321,ms,taliay,laugeamon,vic,she oxks,2280,3,chuculba crescent,"",618 90212932,NoRole,5.0,6190490.0
rec-19897-dup-1,rec-55146-org,eng,f,73,19810915,"",gabrielle,rutherfurd,now,mount warrigal,5605,142,tilley place,colbes,02 32592953,NoRole,9.0,2929978.0
rec-59660-dup-0,rec-59469-org,usa,f,12,20110918,"",abie,ingram,qld,tin can bay,3618,152,macfaull place,"",03 01002913,NoRole,3.0,6136098.0
rec-94749-dup-0,rec-63927-org,ind,f,29,19940330,"",elfe,naipr,qls,fairdale,2035,261,sainsburystreet,"",03 79358646,NoRole,5.0,7091284.0
rec-47452-dup-1,rec-71303-org,ser,f,33,19900914,"",angu,oplacic,nt,thornlie,0810,4,dann close,berragoon,03 00979615,NoRole,6.0,4139609.0
rec-40389-dup-0,rec-9505-org,chi,m,19,20040519,ms,devan,zhao,vic,noble park north,3073,4,fitchett street,"",618 36508989,Org-Household,1.0,1075390.0
rec-17962-dup-0,rec-78683-org,eng,"",8,20151015,mr,daniel,wootton,vic,hume weir,6308,68,maclagan street,"",08 20229230,NoRole,6.0,4737665.0
rec-25677-dup-1,rec-63936-org,"","",38,19850430,ms,matcew,white,vic,sherbrooke,2148,45,fink crescent,"","",NoRole,7.0,8295256.0
rec-97070-dup-0,rec-74287-org,eng,"",30,19931112,"",kyll,hamm,vic,deer park,2210,1,mcinnes street,"",618 26036685,NoRole,5.0,6329866.0
rec-80842-dup-1,rec-89887-org,usa,f,"",19510224,"",tayla,solomon,vic,north shore,2428,450,broadsmith street,top camp,618 47855763,NoRole,4.0,3772646.0
rec-78274-dup-0,rec-35532-org,eng,f,"",19394015,pfc,thomas,hogaith,"",neville,4077,103,jabanunggga avenue,the mall,04 10634955,NoRole,9.0,6279460.0
rec-86303-dup-0,rec-279-org,ind,"",33,"",mr,kylie,dallamal,wa,landsdale,3086,140,cadell street,currandina,618 21526401,NoRole,8.0,4741597.0
rec-65245-dup-0,rec-2911-org,eng,f,32,19910528,hon,adamo,tennyson,nsw,tomjaun,5044,47,brand street,"",08 23751727,NoRole,8.0,1512793.0
rec-88426-dup-1,rec-42719-org,eng,f,40,"",ms,emmz,liam,vic,university of melbourne,2518,110,allawah flats,"",08 92383261,NoRole,4.0,8751315.0
rec-90906-dup-0,rec-88269-org,ara,"",11,20120302,dr,bailey,kyda,qld,tog,2229,19,buik place,"",613 90005975,NoRole,8.0,9348768.0
rec-45842-dup-0,rec-17470-org,usa,m,24,"",ms,goodman,trent,ndw,wilbewree,4210,4,d'hage court,"",2 58397881,NoRole,5.0,4918182.0
rec-29215-dup-1,rec-4301-org,ina,"",31,"","",shae,susanto,"",anakie,5072,41,drysdale circuit,"",02 31975610,NoRole,8.0,6403355.0
rec-70983-dup-1,rec-80407-org_h-0,eng,d,30,19930218,dr,cristianson,elki,vic,tallygaroopna,6167,5,discoverystreet,homefieldhome,0832392389,NoRole,4.0,2316745.0
rec-65646-dup-1,rec-13868-org,pak,f,30,19936010,"",amy,tibbilund,nsw,armatree,4820,41,trott place,"",2 67866602,NoRole,5.0,5258514.0
rec-41564-dup-1,rec-54668-org,unk,f,"",19520908,"",bianca,strainij,ws,bambun,4815,4,shackleton circuit,"","",NoRole,7.0,1654615.0
rec-13137-dup-0,rec-53060-org,eng,f,33,19900107,"",anthonyson,brooke,qrl,bergen,3480,66,meldrum street,"",04 42817746,NoRole,1.0,4467800.0
rec-68992-dup-0,rec-50966-org,usa,"",38,19850627,"",liam,barber,act,tharwa,3144,7,birabagxgplace,"",02 72815656,NoRole,2.0,3183740.0
rec-20556-dup-1,rec-42337-org,cze,"","",19400102,"",samjra,poborsky,qld,gargett,7315,18,"",sandlewood caravn park,03 73447722,NoRole,1.0,5565390.0
rec-78274-dup-1,rec-35532-org,eng,f,"",19390415,pfc,thomas,hogatrih,"",nevklle,4076,103,jabanungga avenue,"",04 10634955,NoRole,9.0,6279460.0
rec-27265-dup-0,rec-95981-org,ind,"",25,19981114,"",aliza,mayai,nsw,urallkw,4810,133,bromleyztreet,rsm 327,2 00729964,NoRole,2.0,6456802.0
rec-82602-dup-0,rec-1578-org,chi,m,26,19970618,mr,matthew,wang,vic,moliagul,7250,12,nicklin crescent,glen shiel,"",NoRole,4.0,5867499.0
rec-96176-dup-2,rec-99915-org,usa,f,27,"","",alexauaeria,churdj,sa,northgate,3060,94,chipperfield circuit,inverwood,7 08544040,NoRole,6.0,4763751.0
rec-43208-dup-0,rec-89565-org,unk,f,22,20010911,ms,nichhkax,aaberg,vic,pakenhamaupper,3182,7,mctaggart crescent,"",8 49381352,NoRole,8.0,2588603.0
rec-67337-dup-1,rec-33051-org,usa,f,33,19900705,"",cade,vauggan,vic,wooslk,2666,25,springvale drive,"",03 22557779,NoRole,5.0,8176449.0
rec-40629-dup-2,rec-7059-org,ind,"",21,20020830,"",barnagy,gopalakrishnan,nsw,petersham,2135,42,ashburner street,"",07 57276301,NoRole,8.0,4332156.0
rec-5560-dup-1,rec-55451-org,chi,f,26,"",ms,victoria,blackwell,nsteh,stewarts brook,4104,49,skinner street,st joseph,612 98853096,NoRole,3.0,5615192.0
rec-66387-dup-0,rec-69935-org,ind,m,"",19741221,ms,christopher,bagha,act,yarralumla,4065,"",stopfordcrescent,trelo ech,"",NoRole,3.0,1017137.0
rec-47781-dup-0,rec-52054-org,unk,m,27,19961117,"",keira,aballon,"",westonia,6084,6,william hudapuhcrescent,jemaree,04 54440873,NoRole,6.0,3240545.0
rec-17663-dup-1,rec-92524-org,usa,m,30,19930912,pfc,brro,trevino,wa,condell park,4352,6,katz olce,mortlach,618 41699101,NoRole,4.0,2196617.0
rec-87568-dup-0,rec-53182-org,ger,f,11,20120322,"",jacob,"",nsw,wee jasper,0147,24,curlewis cescent,"",612 52424303,NoRole,4.0,5801092.0
rec-10874-dup-0,rec-67424-org,ser,f,13,20101112,"",matthew,medvesck,nsw,ardlethan,3199,1,epenarra close,"",08 32967469,NoRole,6.0,2272080.0
rec-93062-dup-0,rec-96681-org,unk,f,53,19911215,ms,nicholas,scolastique,"",taralga,3561,8,longmore crescent,hillside farm,04 57408267,NoRole,2.0,3687657.0
rec-3828-dup-1,rec-82624-org,fin,f,"",19870706,ms,sophke,jyrkkiÖ,"",broome,4870,85,weathers street,legacy vlge,08 94710527,NoRole,2.0,1138238.0
rec-13928-dup-2,rec-76535-org,usa,m,22,19990624,"",mia,cotton,vic,kanumbra,3467,65,givens street,"",8 33785287,NoRole,1.0,9373656.0
rec-62822-dup-3,rec-59542-org,ira,f,"",19820814,"",nicholas,tabaabai,"",richardson,6105,2,fiveash street,"",02 54099655,NoRole,9.0,8486808.0
rec-22243-dup-1,rec-53809-org,ind,f,33,19901026,ms,luke,seshadrianathan,nsw,north kjesd,4383,1,mccabe crescent,bidgee park,612 42225620,NoRole,4.0,6634003.0
rec-71543-dup-0,rec-46348-org,chi,f,35,19880829,"",bella,ying,vic,bangholme,2250,109,jondol place,"",618 91540076,NoRole,4.0,9209252.0
rec-42241-dup-0,rec-46053-org,"",f,"",19880910,"",joe,reid,vic,culgoa,5084,"",aroonawiourt,finemore caravan park,618 09680072,NoRole,6.0,2669169.0
rec-41854-dup-1,rec-54075-org,unk,"",31,19514221,"",abadi,annalise,vic,rosedale,4401,51,sutton place,"","",NoRole,7.0,9440749.0
rec-22642-dup-3,rec-66372-org,usa,"",10,20131220,"",angelica,sajtoa,vic,seddoy west,5600,19,rundle place,"",8 54917944,NoRole,3.0,4440612.0
rec-23254-dup-1,rec-46583-org,ser,m,"",19620526,mr,emma,orab,qld,avoca vale,5068,51,curre place,"",08 98508345,NoRole,8.0,8539184.0
rec-59470-dup-1,rec-7338-org,spa,f,35,19890404,ms,brajley,tapia,ns,ulmarra,4567,1,"","",612 97811199,NoRole,4.0,2281332.0
rec-45420-dup-1,rec-7216-org,chi,f,10,20130826,ms,hamixl,ran,vic,euroa,5032,10,mountain creek road,"",618 09590081,NoRole,5.0,5388170.0
rec-94270-dup-0,rec-56374-org,eng,f,23,20001117,"",claire,edison,nsw,wee waa,4564,26,federal highway,"",04 67658466,NoRole,4.0,9798542.0
rec-96303-dup-1,rec-77324-org,"",f,29,19940117,"",bradley,conrick,"",ivanhhoe,3085,108,tazewell circuit,"",618 99397607,NoRole,4.0,2372088.0
rec-15585-dup-1,rec-91868-org,ser,m,27,19960723,ms,holly,maretic,wa,gibson,6430,1,medley street,"",618 85745532,NoRole,2.0,6606785.0
rec-54248-dup-0,rec-5407-org,"","",28,19950629,ms,edward,clarke,w,regentville,2195,3,brinsmead street,"",2 13138050,NoRole,1.0,5591028.0
rec-84543-dup-1,rec-42027-org,usa,f,37,19891123,"",karissa,hurst,nsw,yanc,2101,3,bellchambers crescent,"",2 28781737,NoRole,4.0,7793874.0
rec-41665-dup-1,rec-41132-org,ina,f,28,19951121,ms,emiily,sutanto,nsw,branxton,6081,193,plantpek ad,rowethorpe,"",NoRole,3.0,2880028.0
rec-68636-dup-1,rec-70628-org,tur,f,37,19860129,ms,halil,emma,qld,kingsholme,2317,232,mcmahon court,"",03 56181034,NoRole,5.0,4135915.0
rec-3809-dup-0,rec-92387-org,unk,f,19,"",pfc,samantha,scofield,nsw,"",4020,58,edkins street,"",2 32819335,NoRole,4.0,1094937.0
rec-3502-dup-1,rec-11084-org,usa,"",20,19451204,mr,mikhayla,talley,sa,summertown,2615,48,wyllydpace,calvert dale,07 86822296,NoRole,2.0,7899478.0
rec-31866-dup-1,rec-44315-org,unk,"","",19650807,"",alexander,abbitt,nsw,mosman,2753,35,"","",02 17714093,NoRole,1.0,6213271.0
rec-16448-dup-0,rec-13045-org,unk,f,38,19850504,"",kiana,strahn,vic,bealiba,"",255,sheaffe street,airlie,08 25770599,NoRole,2.0,8773714.0
rec-50872-dup-0,rec-30531-org,ser,"",19,20041115,"",isabella,pogelsek,nsw,brof,4061,49,lyttleton crescent,"",2 63128482,NoRole,4.0,4201423.0
rec-28256-dup-2,rec-15495-org,usa,"",32,19911122,"",marcus,pascoe,nsw,caroona,2094,9,frome stneet,strathcedar street,612 27960820,NoRole,0.0,6783030.0
rec-81801-dup-1,rec-13060-org,jap,m,35,19880409,mr,victoria,yamamura,"",artarmon,2519,26,victor pkace,"",08 14371942,NoRole,0.0,9970549.0
rec-65819-dup-1,rec-31802-org,vie,m,24,19991221,"",jeswm,minh,nsw,chullora,4570,15,garden dyurra,"","",NoRole,3.0,4504493.0
rec-63937-dup-2,rec-36715-org,ina,f,33,19900411,ms,paige,gunawan,vic,mount martha,2640,18,irvine street,"",618 39427972,NoRole,0.0,5641042.0
rec-5693-dup-1,rec-55076-org,ara,f,13,20100420,"",lewis,zahrha,"",malvern,6162,10,preiss place,illoura vkllage,08 63363353,NoRole,0.0,6551650.0
rec-33954-dup-0,rec-71240-org,chi,f,37,"",mr,isabella,tseng,wa,israelite bay,3132,142,shellshear place,"",8 51232577,NoRole,0.0,9326334.0
rec-92886-dup-1,rec-49514-org,usa,f,29,19050603,"",jack,hendricks,"",dysart,2607,35,monaro crescent,"",08 67800277,NoRole,4.0,9069806.0
rec-12799-dup-1,rec-66617-org,eng,m,31,19921126,"",briayna,alvey,wa,waddcrin,2365,88,telopea park,pine hill,04 71927605,NoRole,2.0,2367879.0
rec-54389-dup-2,rec-1512-org,por,m,31,19921121,"",isabelle,anibal,vic,cairnsea,2263,20,kinleysidebirescent,hazelwood garden,08 24798241,NoRole,1.0,4922915.0
rec-37898-dup-0,rec-21143-org,usa,m,19,20041018,"",madison,beck,wa,ord river,2148,5,kalgoorlieacnescent,"",08 95128234,NoRole,0.0,9253695.0
rec-81624-dup-3,rec-81053-org,chi,f,45,"",mr,ethm,chang,"",botany,3442,3,canberra avenue,"",04 89138830,NoRole,0.0,3113825.0
rec-27844-dup-1,rec-94793-org,cze,"","",19430506,"",ethz,jascenscak,vic,rubiycon,2486,"",blackwell circuit,"",8 06724439,NoRole,3.0,1524513.0
rec-51734-dup-1,rec-40381-org,eng,"",26,19971130,"",shelbey,davison,"",kedron,4130,"",kalgoorlie crescent,"",04 07708678,NoRole,7.0,3242106.0
rec-69506-dup-0,rec-23666-org,unk,f,"",19660311,"",bridget,strawbridge,vic,park oixrurrds,2070,11,heagney crescent,banksia groves,618 25213888,NoRole,8.0,1125709.0
rec-2818-dup-0,rec-4053-org,chi,f,29,19940520,"",meg,voglihono,vic,noorat,6169,"",molvig street,"","",NoRole,5.0,3260010.0
rec-5437-dup-0,rec-66555-org,chi,f,"",19490218,"",cain,"",wh,newrbr,2560,11,sticht plsce,"",618 08902863,NoRole,2.0,1434025.0
rec-48367-dup-4,rec-55098-org,usa,"","",19550115,"",hurst,joshua,nsw,bangalow,3305,106,antis street,"",02 51180116,NoRole,1.0,2803684.0
rec-93079-dup-0,rec-8176-org,tha,d,20,"","",pari,pisitna,ns,glenfield,2485,8,jonespclace,"",2 77144226,NoRole,3.0,4272115.0
rec-40762-dup-1,rec-77986-org,unk,f,"","",ms,naoh,scottjackson,qld,pinjrza,3536,"",glasgow street,"",03 06254265,NoRole,3.0,6728967.0
rec-96779-dup-1,rec-89026-org,chi,m,33,19900224,"",grace,geng,nwwg,mortdale,2280,39,mccabe crescent,"",612 71494277,NoRole,5.0,9011306.0
rec-72561-dup-1,rec-96596-org,hun,f,25,"",hon,abbey,berzevicky,vic,glen huntly,2311,5,feint street,loormeah park,08 51096355,NoRole,9.0,6186467.0
rec-54039-dup-1,rec-40894-org,eng,f,31,19921020,"",hamiv,rutherfurd,nsw,san remo,6258,2,boothby place,"",02 58071586,NoRole,5.0,5864902.0
rec-66993-dup-0,rec-25521-org,ind,f,"",19921023,"",ava,lalitesh,"",jacobs well,4573,49,backhouse street,paling south,02 86266032,NoRole,5.0,2762353.0
rec-30177-dup-2,rec-84413-org,swe,f,29,19941015,"",jonathon,milbutn,nsw,mont albert,3081,38,gilbert street,esk creek,612 35250608,NoRole,4.0,7049002.0
rec-78525-dup-1,rec-82841-org,vie,f,32,19400110,"",james,din,vic,thorpdale south,4127,6,yamba palace,"",8 59432972,NoRole,5.0,9269352.0
rec-48654-dup-0,rec-91724-org,afr,f,27,19961102,mr,cambell,camara,nsw,eastern creek,2057,2,eaves street,"",02 89267213,NoRole,7.0,3877569.0
rec-87084-dup-0,rec-1163-org,eng,f,"",19951201,"",amget,"",nsw,kyalite,3977,4,tregear close,kangaroo grnd,612 39358389,NoRole,8.0,5245300.0
rec-97574-dup-0,rec-66681-org,unk,f,38,19850203,"",alana,strahn,"",west richmond,3139,22,duggan street,"",08 68166978,NoRole,0.0,2299818.0
rec-67337-dup-0,rec-33051-org,usa,f,18,19900705,"",cade,vaughan,vic,woodstock,2666,25,springvlaehdrive,"",03 22557779,NoRole,5.0,8176449.0
rec-24253-dup-1,rec-88274-org,chi,f,24,19991202,"",emaj,chang,nsw,euston,4650,6,ross smith crescent,"",2 70686428,NoRole,1.0,2429585.0
rec-96648-dup-1,rec-34483-org,ind,f,24,"",pfc,deakin,thiagarajan,qld,patrick estate,3169,16,mckay gbcden,"",3 85959332,NoRole,7.0,6604643.0
rec-39176-dup-0,rec-63948-org,"",f,27,"",ms,marianne,cowell,vic,fawknlr,2324,9,william wevb drive,"",8 16818391,NoRole,3.0,1097234.0
rec-69771-dup-0,rec-24591-org,unk,f,"",19690818,hon,bricel,sclater,nsn,padstow heights,5209,117,neilson street,mountview,02 53702466,NoRole,1.0,6476400.0
rec-85749-dup-1,rec-33997-org,ind,f,24,19991226,ms,jaishre,brinkry,qld,gladstone,3350,146,currie crescent,"",3 61731312,NoRole,3.0,5964979.0
rec-19897-dup-4,rec-55146-org,eng,f,"",19810915,"",gabrielle,rutherfurd,nsw,mount warrigal,5605,132,tilley place,villa 2,02 32592953,NoRole,9.0,2929978.0
rec-54221-dup-1,rec-12081-org,usa,f,34,19890609,"",ben,crs,sa,pingelly,6065,4,chirnside circuit,inglewood,617 80368718,NoRole,5.0,5153411.0
rec-50659-dup-1,rec-54136-org,usa,f,9,20140219,ms,lachlan,"",vic,bolton,2038,46,lawrence wackdytdcrescent,tarlinup,618 52583875,NoRole,2.0,7274600.0
rec-52292-dup-2,rec-54540-org,ind,n,"",19980917,ms,nicholas,varad,nsw,daroobalrie,2256,2,muggaxway,"",2 80008203,NoRole,9.0,9900807.0
rec-46238-dup-0,rec-32837-org,dut,"","",19111213,"",vanremoortel,xepheren,nsw,east maitland,2256,24,neeld pace,"","",NoRole,3.0,6467220.0
rec-10067-dup-2,rec-83918-org,usa,f,"",19630207,mr,jackson,alston,vic,minimay,2451,7,blackwood tserrace,bondo,618 06020793,NoRole,0.0,8760108.0
rec-69474-dup-1,rec-7284-org,unk,"",33,19900914,"",mitcenll,scjun,sa,taperoo,3977,22,canberra avenue,"",04 52069260,NoRole,4.0,8690825.0
rec-15051-dup-2,rec-69350-org,usa,f,29,19940211,ms,jamse,lewis,"",lower templestowe,2131,125,heagney crescent,"",07 24690311,NoRole,3.0,6856146.0
rec-35026-dup-0,rec-57973-org,ser,f,32,19920910,ms,hugo,avdic,qz,pickankinnie,2073,219,captain cook crescent,"",3 28397568,NoRole,0.0,3265044.0
rec-5693-dup-0,rec-55076-org,ara,f,13,20106710,"",lewis,zahraa,"",malvern,6162,10,preiss place,"",08 63363353,NoRole,0.0,6551650.0
rec-36166-dup-2,rec-32009-org,unk,f,"",19864099,"",leon,aarts,nsw,enmobe,4720,8,irvine street,greenbushes-boyup,2 73593062,NoRole,8.0,4599666.0
rec-51752-dup-1,rec-38884-org,eng,f,32,19910414,ms,emerson,simodms,vix,berrimal,3875,18,lomandra street,cummins,618 51565434,NoRole,6.0,4712205.0
rec-5786-dup-0,rec-55216-org,sri,"",25,19980923,"",andy,"",wa,jurien bay,4559,6,druitt place,"",07 99475643,NoRole,8.0,7317447.0
rec-61989-dup-0,rec-12771-org,eng,"",34,19890730,"",nathasaia,pound,qld,tinatoo,2304,133,adkinson lose,"",613 22291434,NoRole,5.0,5666460.0
rec-75941-dup-0,rec-62501-org,ser,f,31,19921119,"",annabeple,strapovic,vic,shorejam,2487,50,mudi pksce,"",8 89927412,NoRole,8.0,4710146.0
rec-77425-dup-1,rec-51890-org,chi,f,9,20140320,"",mikayla,kwk,"",yarraville,3083,62,fanninh yplarce,"",02 95076983,NoRole,7.0,8959098.0
rec-23492-dup-1,rec-60176-org_h-1,chi,f,35,19880615,ms,qingzhen,yep,wa,usher,4350,3,bannerstreet,glendower,"",NoRole,4.0,8502770.0
rec-54249-dup-0,rec-29751-org,unk,f,35,19880805,"",eleni,abbetmeyer,nsw,north narooma,3132,10,merriman yuescent,"",2 52057299,NoRole,4.0,1471091.0
rec-99091-dup-1,rec-19265-org,ina,m,"",19201127,dr,eliza,halim,nsw,allworth,7920,11,david street,"",02 99099014,NoRole,2.0,7865253.0
rec-94083-dup-0,rec-71937-org,usa,f,24,19990506,"",hobbs,tara,vic,stony creek,2540,182,ewing street,"",618 73976095,NoRole,8.0,3414769.0
rec-8728-dup-0,rec-49892-org,chi,"","","","",charlotte,haam,"",mulgravme east,2617,35,yiman street,"",02 94668283,NoRole,9.0,2042362.0
rec-48772-dup-1,rec-87688-org,sri,"",33,19900306,ms,mitchekl,wijesinghe,qlf,armstrong beach,2044,8,salmond street,"",03 64114800,NoRole,9.0,8585922.0
rec-42709-dup-0,rec-69916-org,usa,f,"",19100201,"",sean,baker,qld,pindi pbndi,3886,47,methven place,mayflower retrmnt vlge,613 37813507,NoRole,8.0,7294421.0
rec-60646-dup-0,rec-8517-org,ind,v,23,20000619,mr,nicholas,doliver,vic,lavertoneorth,2444,"",kennedy street,"","",NoRole,6.0,6797171.0
rec-52003-dup-2,rec-49921-org,eng,f,28,19950613,mr,caitlkn,tagfart,"",manunda,3175,26,wakelin circuit,"",03 79330660,NoRole,6.0,4831623.0
rec-73369-dup-1,rec-11861-org,ara,g,42,19990337,ms,zachariah,busrah,wa,"",2487,139,fidler fiurt,gemma,03 64038972,NoRole,3.0,9409952.0
rec-32409-dup-1,rec-12804-org,ina,f,28,19958022,"",harrixon,hartono,wa,daadenning creek,2220,559,ironside street,"",8 46894170,NoRole,3.0,9628470.0
rec-14748-dup-0,rec-65304-org,dut,f,26,19971227,"",nemesia,krey,nsw,shannon brook,6373,8,gardiner street,leisure living vlge,02 95166143,NoRole,4.0,6884755.0
rec-29587-dup-1,rec-63325-org,cze,f,26,19970115,"",hamrak,isabelle,nsw,penguin,2848,"",westhoven street,"",02 12364634,NoRole,7.0,7877453.0
rec-73936-dup-2,rec-98146-org,ita,f,29,"",mr,phoebe,dispina,v,dookie,7017,15,wray kpace,"",08 73483212,NoRole,3.0,2334420.0
rec-2585-dup-2,rec-9677-org,usa,"",27,19960804,ms,isabella,walldr,"",bongra e,6164,19,mcbryde crescent,"",07 30371433,NoRole,7.0,1165281.0
rec-65267-dup-0,rec-17374-org,cze,m,12,20110529,"",caitlin,prachal,vic,rawson,2627,76,crick poudce,"",8 07328242,NoRole,4.0,5532492.0
rec-53988-dup-1,rec-47295-org,chi,f,29,19941020,pfc,kayden,guang,act,olye,7250,0,nassau place,"","",NoRole,8.0,1655140.0
rec-8206-dup-0,rec-33532-org,usa,f,21,20020628,"",tahlya,sears,vic,gapsted,4740,1719,cowper street,"",08 87335024,NoRole,6.0,3012539.0
rec-91233-dup-1,rec-5647-org,usa,f,20,20031222,"",isabelle,perry,vic,yeodhdne,2560,66,bingham circuit,"",618 41778370,NoRole,8.0,4090082.0
rec-94282-dup-1,rec-9679-org,chi,"","",19541214,"",amekia,tsen,vic,c owe,2617,285,birdwood street,"",08 23658755,NoRole,1.0,6830887.0
rec-44436-dup-2,rec-67034-org,usa,m,29,19940001,"",lachlan,henderson,"",malvern east,4567,52,deloraine street,"",02 73373379,NoRole,4.0,9050597.0
rec-8716-dup-1,rec-77917-org,gre,f,"",19590418,"",elizaeeth,vandis,nsw,darlinghurst,2759,15,brigalow street,"",02 55207623,NoRole,0.0,8189453.0
rec-74533-dup-0,rec-51127-org,ara,f,36,19870624,"",jacob,afraa,"",mulleaw,2630,10,tysonasetet,"",02 34147821,NoRole,6.0,1186489.0
rec-45577-dup-0,rec-9524-org,chi,"","",19401107,"",emiily,yap,"",westfield,2162,82,john cleland crescent,kiaora,07 58261421,NoRole,7.0,7029376.0
rec-59642-dup-1,rec-64137-org,eng,f,10,20131104,"",moores,samuel,qld,sherwood,3060,21,shepherd street,"",03 89180378,NoRole,6.0,2126811.0
rec-79452-dup-1,rec-49081-org,unk,m,32,"","",joshua,aballon,vix,belgrave,2481,79,annear place,"",08 04715972,NoRole,4.0,1699687.0
rec-88464-dup-1,rec-53208-org,unk,f,"",19540922,"",harrison,scirwk,nsw,east killara,4104,3,bailey place,fig tree estate,08 02136015,NoRole,9.0,8000496.0
rec-87943-dup-1,rec-25650-org,unk,m,31,19920711,"",luke,abbitt,vk,dandongdale,4720,68,mehaffey crescent,old post office,618 38288631,NoRole,5.0,6026793.0
rec-46706-dup-0,rec-28740-org,usa,f,21,20020626,"",madeleine,holloway,qld,cardstone,4142,54,jenner court,"",03 87052971,NoRole,1.0,1650977.0
rec-99788-dup-0,rec-33318-org,unk,f,11,20120509,"",lkjc,aaternir,sa,mannum,3500,12,greenvale street,"",617 72204313,NoRole,0.0,4540132.0
rec-70983-dup-0,rec-80407-org_h-0,eng,f,30,19930218,dr,cristianson,elki,vic,tallygatpopna,6167,7,discoverystreet,homefieldhome,0832392389,NoRole,4.0,2313745.0
rec-21117-dup-0,rec-31868-org,afg,"",30,19930321,"",paige,isupzai,nsw,tilpa,2560,117,castletonacdescent,"",2 70585234,NoRole,9.0,1388127.0
rec-69068-dup-3,rec-5527-org,chi,"","",19410818,"",lucniel,chuan,qld,kamma,2216,16,arunta street,palm lake resort,02 60375438,NoRole,7.0,2611004.0
rec-41854-dup-2,rec-54075-org,unk,"",31,19920423,"",annalise,aaix,vic,rosedale,4401,51,suttonpoace,"","",NoRole,7.0,9440749.0
rec-46786-dup-0,rec-57635-org,"","",29,19690576,ms,casey,ranibe,nsw,trangie,3109,75,cabarita terrace,"",2 85589621,NoRole,5.0,7076055.0
rec-46915-dup-0,rec-65679-org,unk,f,"",20030510,dr,emiily,strabknij,qld,wuruma dam,2047,10,moruya circuit,"",613 46487717,NoRole,8.0,1505112.0
rec-40629-dup-1,rec-7059-org,ind,f,21,20020830,"",barnaby,gopalakrishnan,nsw,peteqrsham,2135,24,ashburner street,"",02 80008922,NoRole,8.0,4332156.0
rec-42547-dup-4,rec-51457-org,eng,"","",19770204,"",jemma,sempers,nsw,mutatna,2093,7,canberra avenue,"",612 74130296,NoRole,7.0,4530336.0
rec-52439-dup-1,rec-5701-org,unk,n,23,19961026,"",scirri,tanar,sa,monash,6102,12,bugden avenue,"",617 31851508,NoRole,4.0,4886223.0
rec-28978-dup-1,rec-74716-org,eng,"",29,19940719,"",hayky,dennell,vic,ardmona,2214,17,rosella street,"",07 42320981,NoRole,7.0,1683411.0
rec-82090-dup-0,rec-36636-org,ind,"",29,19940708,"",olivia,johl,"",mackay north,2154,5,wilhelmi crescent,"",02 56497973,NoRole,7.0,6019556.0
rec-47465-dup-1,rec-76227-org,fre,"",37,19860305,hon,noah,delonval,"",londonderry,4350,9,allensleigh,chandler street,03 32652020,NoRole,8.0,9238608.0
rec-45500-dup-2,rec-34665-org,eng,f,24,19990301,"",wi,mccalklum,vic,underbool,3184,124,harrison street,"",08 89148926,NoRole,9.0,8595346.0
